Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
ESCO2	Roberts-SC phocomelia syndrome	27	1	may2014	Pathogenic
MSX1	Partial congenital absence of teeth	11	6	may2014	Pathogenic
MSX2	Parietal foramina 1	8	3	may2014	Pathogenic
HSD11B2	Apparent mineralocorticoid excess	14	2	may2014	Pathogenic
SHOX	Leri Weill dyschondrosteosis	30	6	may2014	Pathogenic
GTF2H2	Developmental Delay and additional significan	16	10	may2014	Benign
PCDH9	Lung cancer	16	4	may2014	Uncertain significance
RPL38	Developmental Delay and additional significan	6	5	may2014	Benign
BUB1B	Premature chromatid separation trait	27	6	may2014	Pathogenic
LHX3	Pituitary hormone deficiency, combined 3	9	1	may2014	Pathogenic
B3GALTL	AllHighlyPenetrant	15	3	may2014	Benign
B3GALT6	Spondyloepimetaphyseal dysplasia with joint l	14	3	may2014	Pathogenic
SLC38A8	FOVEAL HYPOPLASIA, OPTIC NERVE MISROUTING, AN	7	5	may2014	Pathogenic
OCA2	Tyrosinase-positive oculocutaneous albinism	20	4	may2014	Pathogenic
HCN1	Malignant melanoma	6	4	may2014	not provided
HCN4	Sick sinus syndrome 2, autosomal dominant	10	5	may2014	Pathogenic
RAB3GAP2	Warburg micro syndrome 2	8	3	may2014	Pathogenic
PEPD	Prolidase deficiency	11	1	may2014	Pathogenic
ZIC2	Holoprosencephaly 5	11	3	may2014	Pathogenic
ZIC3	Heterotaxy, visceral, X-linked	10	3	may2014	Pathogenic
TBC1D24	Digitorenocerebral syndrome	13	4	may2014	Pathogenic
GUCY2D	not provided	99	4	may2014	not provided
INS	Permanent neonatal diabetes mellitus	42	13	may2014	Pathogenic
GFPT1	Myasthenia, limb-girdle, with tubular aggrega	7	2	may2014	Pathogenic
ACP5	Spondyloenchondrodysplasia with immune dysreg	11	3	may2014	Pathogenic
ACP1	Developmental Delay and additional significan	11	7	may2014	Pathogenic
SDCCAG8	Senior-Loken syndrome 7	6	2	may2014	Pathogenic
GLA	Fabrys disease	137	7	may2014	Pathogenic
MT-RNR1	AllHighlyPenetrant	45	5	may2014	Pathogenic
NT5C3A	Uridine 5-prime monophosphate hydrolase defic	10	1	may2014	Pathogenic
BSN	Malignant melanoma	6	1	may2014	not provided
SLC27A4	Ichthyosis prematurity syndrome	7	1	may2014	Pathogenic
AK2	Reticular dysgenesis	14	2	may2014	Pathogenic
GUSB	Mucopolysaccharidosis type VII	28	3	may2014	Pathogenic
NCKAP1L	Malignant melanoma	6	1	may2014	not provided
HNF4A	Maturity-onset diabetes of the young,  type 1	33	3	may2014	Likely pathogenic
NLGN4X	not provided	27	7	may2014	Uncertain significance
FBN2	Congenital contractural arachnodactyly	19	6	may2014	Pathogenic
SCN1B	Generalized epilepsy with febrile seizures pl	11	6	may2014	Pathogenic
SCN1A	Severe myoclonic epilepsy in infancy	282	15	may2014	not provided
SFTPB	Surfactant metabolism dysfunction, pulmonary,	6	2	may2014	Pathogenic
SFTPC	Surfactant metabolism dysfunction, pulmonary,	8	1	may2014	Pathogenic
SPTB	Elliptocytosis 3	28	13	may2014	Pathogenic
ADAMTSL2	Geleophysic dysplasia	7	1	may2014	Pathogenic
ADAMTSL4	Ectopia lentis, isolated autosomal recessive	10	3	may2014	Pathogenic
TULP1	not provided	33	4	may2014	not provided
CSTB	Unverricht-Lundborg syndrome	14	4	may2014	Pathogenic
DISC1	not provided	26	5	may2014	not provided
TACSTD2	Lattice corneal dystrophy Type III	8	1	may2014	Pathogenic
MT-CYB	Exercise intolerance	14	9	may2014	Pathogenic
SARDH	Sarcosine dehydrogenase deficiency	7	2	may2014	Pathogenic
DEPDC5	Epilepsy, partial, with variable foci	8	2	may2014	Pathogenic
STXBP1	Early infantile epileptic encephalopathy 4	12	5	may2014	Pathogenic
STXBP2	Hemophagocytic lymphohistiocytosis, familial,	7	1	may2014	Pathogenic
CYP1B1	Glaucoma, congenital	35	10	may2014	Pathogenic
FANCG	Fanconi anemia, complementation group G	9	1	may2014	Pathogenic
FANCF	Fanconi anemia, complementation group F	6	2	may2014	Pathogenic
FANCC	Fanconi anemia, complementation group C	15	4	may2014	Pathogenic
FANCB	Fanconi anemia, complementation group B	10	2	may2014	Pathogenic
FANCA	Fanconi anemia, complementation group A	11	1	may2014	Pathogenic
FANCI	Fanconi anemia, complementation group I	6	2	may2014	Pathogenic
DMXL2	Malignant melanoma	7	2	may2014	not provided
F13B	Factor xiii, b subunit, deficiency of	6	3	may2014	Pathogenic
ARSB	Mucopolysaccharidosis type VI	26	8	may2014	Pathogenic
LPAR6	Woolly hair, autosomal recessive 1	8	2	may2014	Pathogenic
RERE	Developmental Delay and additional significan	15	4	may2014	Pathogenic
ATP10A	Lung cancer	12	3	may2014	Uncertain significance
PRKCB	Lung cancer	6	2	may2014	Uncertain significance
PRKCG	Spinocerebellar ataxia 14	43	4	may2014	Pathogenic
KRIT1	Cerebral cavernous malformations 1	11	3	may2014	Pathogenic
ACKR1	DUFFY BLOOD GROUP SYSTEM, FY(a-b-) PHENOTYPE	6	5	may2014	Pathogenic
RAPSN	Myasthenic syndrome, congenital, associated w	14	3	may2014	Pathogenic
TYMP	MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE	14	1	may2014	Pathogenic
PTCHD1	Malignant melanoma	6	3	may2014	not provided
TPI1	Triosephosphate isomerase deficiency	8	4	may2014	Pathogenic
TRPV5	not provided	11	2	may2014	Uncertain significance
TRPV4	Metatrophic dysplasia	46	11	may2014	Pathogenic
TRPV6	not provided	7	2	may2014	Uncertain significance
TRPV3	Palmoplantar keratoderma, mutilating, with pe	7	3	may2014	Pathogenic
CTSA	Combined deficiency of sialidase AND beta gal	17	4	may2014	Pathogenic
CTSC	Papillon-Lefèvre syndrome	13	3	may2014	Pathogenic
CTSF	Ceroid lipofuscinosis, neuronal, 13	6	3	may2014	Pathogenic
RPL11	Diamond-Blackfan anemia 7	6	1	may2014	Pathogenic
FGFR2	Crouzon syndrome	62	20	may2014	Pathogenic
FGFR3	Hypochondroplasia	66	21	may2014	Pathogenic
EMD	Emery-Dreifuss muscular dystrophy, X-linked	25	4	may2014	Pathogenic
AFF2	FRAXE	6	4	may2014	Pathogenic
CARD9	Candidiasis, familial, 2	8	2	may2014	Pathogenic
KIAA0196	Spastic paraplegia 8	8	4	may2014	Pathogenic
PHKA1	Glycogen storage disease IXd	8	2	may2014	Pathogenic
PHKA2	Glycogen storage disease IXa2	15	2	may2014	Pathogenic
ABCA12	Autosomal recessive congenital ichthyosis 4B	21	5	may2014	Pathogenic
ARHGEF9	Early infantile epileptic encephalopathy 8	6	5	may2014	Uncertain significance
SPG7	Spastic paraplegia 7	13	2	may2014	Pathogenic
COCH	Deafness, autosomal dominant 9	13	4	may2014	Pathogenic
IL6	INTERLEUKIN 6 POLYMORPHISM	8	8	may2014	risk factor
GNS	Mucopolysaccharidosis, MPS-III-D	7	2	may2014	Pathogenic
AIP	Somatotroph adenoma	70	4	may2014	Likely pathogenic
GNE	Inclusion body myopathy 2	18	4	may2014	Pathogenic
NSF	Developmental Delay and additional significan	6	4	may2014	Benign
GDNF	Hirschsprung disease 3	7	4	may2014	risk factor
NT5C2	Spastic paraplegia 45, autosomal recessive	6	2	may2014	Pathogenic
POU3F4	Deafness, X-linked 2	20	3	may2014	Pathogenic
ANO10	Spinocerebellar ataxia, autosomal recessive 1	7	2	may2014	Pathogenic
AOC1	Developmental Delay and additional significan	13	7	may2014	Pathogenic
MLH1	Lynch syndrome	1016	7	may2014	Pathogenic
NHLRC1	Epilepsy, progressive myoclonic 2b	7	1	may2014	Pathogenic
BRINP2	Malignant melanoma	8	1	may2014	not provided
BRINP1	Malignant melanoma	8	2	may2014	not provided
TLR2	Malignant melanoma	11	5	may2014	not provided
TLR1	not provided	10	4	may2014	not provided
TLR4	Malignant melanoma	11	6	may2014	not provided
TLR5	Legionellosis	6	4	may2014	Pathogenic
MYO15A	AllHighlyPenetrant	56	5	may2014	Benign
SCN3A	Malignant melanoma	8	2	may2014	not provided
SLC7A9	Cystinuria	17	2	may2014	Pathogenic
FMN2	Malignant melanoma	7	1	may2014	not provided
AMER1	Osteopathia striata with cranial sclerosis	9	2	may2014	Pathogenic
NR5A1	46,XY sex reversal, type 3	23	4	may2014	Pathogenic
RPGRIP1	not provided	36	3	may2014	not provided
ACVRL1	Hereditary hemorrhagic telangiectasia type 2	23	4	may2014	Pathogenic
GATAD1	AllHighlyPenetrant	6	2	may2014	Likely benign
SMCHD1	Facioscapulohumeral muscular dystrophy 2	8	2	may2014	Pathogenic
LMBR1	Preaxial polydactyly 2	21	8	may2014	Pathogenic
TP63	Ectrodactyly, ectodermal dysplasia, and cleft	40	9	may2014	Pathogenic
FERMT3	LEUKOCYTE ADHESION DEFICIENCY, TYPE III	8	1	may2014	Pathogenic
FERMT1	Kindlers syndrome	8	2	may2014	Pathogenic
SIL1	Marinesco-Sjögren syndrome	15	3	may2014	Pathogenic
DGUOK	Mitochondrial DNA-depletion syndrome 3, hepat	7	1	may2014	Pathogenic
PRPH2	not provided	112	10	may2014	not provided
PLOD2	Bruck syndrome 2	7	3	may2014	Pathogenic
PLOD1	Ehlers-Danlos syndrome, hydroxylysine-deficie	10	1	may2014	Pathogenic
NR2E3	Enhanced s-cone syndrome	11	4	may2014	Pathogenic
BAP1	Tumor predisposition syndrome	10	1	may2014	Pathogenic
CRKL	Developmental Delay and additional significan	21	11	may2014	Pathogenic
JPH2	Familial hypertrophic cardiomyopathy 17	8	4	may2014	Pathogenic
SLITRK1	Malignant melanoma	6	3	may2014	Pathogenic
PAPPA	Malignant melanoma	8	1	may2014	not provided
PIK3C2G	not provided	10	2	may2014	Uncertain significance
D2HGDH	D-2-alpha hydroxyglutaric aciduria	7	1	may2014	Pathogenic
TPK1	THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (E	8	2	may2014	Pathogenic
CYP11A1	Adrenal insufficiency, congenital, with 46,XY	9	1	may2014	Pathogenic
RPH3AL	Developmental Delay and additional significan	8	3	may2014	Uncertain significance
SLC39A4	Hereditary acrodermatitis enteropathica	13	2	may2014	Pathogenic
XIRP2	Malignant melanoma	17	1	may2014	not provided
GZMA	Malignant melanoma	6	3	may2014	not provided
VWF	not provided	439	12	may2014	not provided
MYH11	Familial aortopathy	17	3	may2014	Uncertain significance
MYH13	Malignant melanoma	7	1	may2014	not provided
MYH14	AllHighlyPenetrant	47	4	may2014	Benign
RET	MEN2 phenotype: Unknown	232	23	may2014	Pathogenic
REN	Malignant melanoma	12	4	may2014	Pathogenic
HMBS	Acute intermittent porphyria	46	2	may2014	Pathogenic
SLC30A10	Hypermanganesemia with dystonia, polycythemia	11	1	may2014	Pathogenic
MTFMT	Combined oxidative phosphorylation deficiency	7	2	may2014	Pathogenic
SI	Sucrase-isomaltase deficiency	15	3	may2014	Pathogenic
PDE1C	Malignant melanoma	8	1	may2014	not provided
DYM	Dyggve-Melchior-Clausen syndrome	12	3	may2014	Pathogenic
ARSD	Developmental Delay and additional significan	6	3	may2014	Pathogenic
ARSE	Chondrodysplasia punctata 1, X-linked recessi	12	2	may2014	Pathogenic
ARSA	not provided	148	15	may2014	Pathogenic
HEXA	Tay-Sachs disease	68	17	may2014	Pathogenic
CA2	Osteopetrosis with renal tubular acidosis	9	3	may2014	Pathogenic
HEXB	not provided	32	11	may2014	Pathogenic
CA4	Retinitis pigmentosa 17	7	3	may2014	Pathogenic
SPHKAP	Malignant melanoma	10	1	may2014	not provided
GHR	Laron-type isolated somatotropin defect	37	8	may2014	Pathogenic
MIP	Malignant melanoma	6	2	may2014	Pathogenic
FBLN5	Age-related macular degeneration 3	16	5	may2014	Pathogenic
GAN	Giant axonal neuropathy	9	1	may2014	Pathogenic
STRA6	Microphthalmia syndromic 9	17	3	may2014	Pathogenic
NRG1	not provided	19	3	may2014	not provided
CGNL1	Malignant melanoma	8	2	may2014	not provided
PAFAH1B1	Lissencephaly 1	29	7	may2014	Pathogenic
GH1	Autosomal dominant isolated somatotropin defi	26	4	may2014	Pathogenic
CYLD	Cylindromatosis, familial	16	4	may2014	Pathogenic
ACTB	Developmental Delay and additional significan	22	7	may2014	Pathogenic
DMRT1	Developmental Delay and additional significan	25	8	may2014	Pathogenic
GHRHR	Isolated growth hormone deficiency type 1B	13	3	may2014	Pathogenic
STARD13	Malignant melanoma	6	2	may2014	not provided
PROS1	Protein S deficiency	13	4	may2014	Pathogenic
ADAR	Aicardi-goutieres syndrome 6	22	4	may2014	Pathogenic
EPOR	Familial erythrocytosis, 1	8	2	may2014	Pathogenic
SEMA5A	Lung cancer	19	2	may2014	Uncertain significance
SH3TC2	Charcot-Marie-Tooth disease, type 4C	24	3	may2014	Pathogenic
BBS10	Bardet-Biedl syndrome 10	12	3	may2014	Pathogenic
BBS12	Bardet-Biedl syndrome 12	11	6	may2014	Pathogenic
HS6ST1	HYPOGONADOTROPIC HYPOGONADISM 15 WITH ANOSMIA	6	3	may2014	risk factor
SCN5A	not provided	614	23	may2014	not provided
MRE11A	Malignant tumor of urinary bladder	47	4	may2014	other
ISPD	Congenital muscular dystrophy-dystroglycanopa	14	2	may2014	Pathogenic
TMEM5	Congenital muscular dystrophy-dystroglycanopa	7	1	may2014	Pathogenic
CSPP1	JOUBERT SYNDROME 21	13	2	may2014	Pathogenic
TGFB1	Diaphyseal dysplasia	24	4	may2014	Pathogenic
TGFB2	Loeys-Dietz syndrome, type 4	7	3	may2014	Pathogenic
FGD1	not provided	32	4	may2014	Pathogenic
FKRP	Congenital muscular dystrophy-dystroglycanopa	34	4	may2014	Pathogenic
CHRM3	Lung cancer	8	4	may2014	Uncertain significance
CHRM2	Lung cancer	6	2	may2014	Uncertain significance
MGAT2	Carbohydrate-deficient glycoprotein syndrome 	6	2	may2014	Pathogenic
SLC20A2	Fahrs syndrome	14	4	may2014	Pathogenic
CHST14	Ehlers-Danlos syndrome, musculocontractural t	9	1	may2014	Pathogenic
TGFBI	Reis-Bucklers corneal dystrophy	14	8	may2014	Pathogenic
MERTK	Retinitis pigmentosa 38	17	4	may2014	Pathogenic
GNPTAB	I cell disease	153	8	may2014	Pathogenic
VSX1	Keratoconus 1	6	3	may2014	Pathogenic
MC1R	Skin/hair/eye pigmentation 2, red hair/fair s	15	7	may2014	Pathogenic
LRRC6	Ciliary dyskinesia, primary, 19	7	1	may2014	Pathogenic
WNK1	NEUROPATHY, HEREDITARY SENSORY, TYPE II	18	5	may2014	Pathogenic
WNK4	not provided	15	2	may2014	Uncertain significance
NPAP1	Malignant melanoma	6	1	may2014	not provided
ZAN	Malignant melanoma	8	2	may2014	not provided
ENAM	Malignant melanoma	6	3	may2014	Pathogenic
RUNX2	Cleidocranial dysostosis	20	9	may2014	Pathogenic
RUNX1	Familial platelet disorder with associated my	13	6	may2014	Pathogenic
DOCK8	Developmental Delay and additional significan	19	8	may2014	Uncertain significance
SLC9A4	Malignant melanoma	7	1	may2014	not provided
SLC9A6	Christianson syndrome	10	3	may2014	Pathogenic
SLC9A2	Malignant melanoma	9	1	may2014	not provided
SLC9A9	Lung cancer	9	3	may2014	Uncertain significance
SCNN1G	Malignant melanoma	13	4	may2014	not provided
JUP	AllHighlyPenetrant	39	4	may2014	Benign
SCNN1B	Bronchiectasis	17	5	may2014	Pathogenic
SCNN1A	Pseudohypoaldosteronism type 1 autosomal rece	9	3	may2014	Pathogenic
PLCB1	Lung cancer	20	5	may2014	Uncertain significance
PLCB4	Auriculocondylar syndrome 2	23	4	may2014	Pathogenic
ESR1	Lung cancer	13	8	may2014	Uncertain significance
EARS2	Combined oxidative phosphorylation deficiency	7	1	may2014	Pathogenic
MMADHC	Methylmalonic aciduria, cblD type, variant 2	9	3	may2014	Pathogenic
TBX3	Ulnar-mammary syndrome	7	2	may2014	Pathogenic
TBX1	Shprintzen syndrome	6	4	may2014	Pathogenic
CTNND2	Lung cancer	22	3	may2014	Uncertain significance
A2M	ALPHA-2-MACROGLOBULIN POLYMORPHISM	14	7	may2014	Pathogenic
NAV2	Malignant melanoma	7	2	may2014	not provided
ATL1	Spastic paraplegia 3	25	4	may2014	Pathogenic
PRRT2	Dystonia 10	23	4	may2014	Pathogenic
EZH2	Weaver syndrome	8	3	may2014	Pathogenic
PPIB	not provided	15	2	may2014	not provided
F13A1	Factor xiii, a subunit, deficiency of	25	4	may2014	Pathogenic
MID1	Opitz-Frias syndrome	22	6	may2014	Pathogenic
FAS	Autoimmune lymphoproliferative syndrome, type	22	4	may2014	Pathogenic
NPAS3	Lung cancer	11	2	may2014	Uncertain significance
FAH	Tyrosinemia type I	21	4	may2014	Pathogenic
TSPAN7	X-linked mental retardation 58	7	5	may2014	Pathogenic
MAN2B1	Deficiency of alpha-mannosidase	23	4	may2014	Pathogenic
OAT	Ornithine aminotransferase deficiency	70	4	may2014	Pathogenic
COG1	AllHighlyPenetrant	13	3	may2014	Benign
COG7	AllHighlyPenetrant	6	4	may2014	Pathogenic
COG6	AllHighlyPenetrant	8	5	may2014	Benign
COG5	Lung cancer	9	5	may2014	Uncertain significance
COG4	AllHighlyPenetrant	10	3	may2014	Pathogenic
IGHMBP2	Werdnig-Hoffmann disease	10	2	may2014	Pathogenic
CFTR	Cystic fibrosis	1265	12	may2014	not provided
AMH	PERSISTENT MULLERIAN DUCT SYNDROME, TYPE I	6	3	may2014	Pathogenic
AMN	Megaloblastic anemia due to inborn errors of 	24	2	may2014	Likely pathogenic
MEFV	Familial Mediterranean fever	187	3	may2014	not provided
AMT	Non-ketotic hyperglycinemia	25	1	may2014	Likely pathogenic
LTN1	Malignant melanoma	7	1	may2014	not provided
EPHA2	Cataract 6	6	3	may2014	Pathogenic
KDM6A	Kabuki syndrome 2	6	2	may2014	Pathogenic
FGF10	Congenital absence of salivary gland	10	3	may2014	Pathogenic
FGF14	Lung cancer	9	2	may2014	Uncertain significance
COL9A2	Multiple epiphyseal dysplasia 2	6	3	may2014	Pathogenic
CC2D2A	AllHighlyPenetrant	57	6	may2014	Likely pathogenic
SEMA3A	not provided	13	4	may2014	not provided
SEMA3E	Lung cancer	6	2	may2014	Uncertain significance
PAPPA2	Lung cancer	20	2	may2014	Uncertain significance
ARL6	Bardet-Biedl syndrome 3	10	5	may2014	Pathogenic
TH	Segawa syndrome, autosomal recessive	13	3	may2014	Pathogenic
TF	Atransferrinemia	13	9	may2014	Pathogenic
TG	Iodotyrosyl coupling defect	22	4	may2014	Pathogenic
KCNJ12	Malignant melanoma	7	4	may2014	not provided
KCNJ11	Permanent neonatal diabetes mellitus	52	8	may2014	Pathogenic
KCNJ10	SeSAME syndrome	14	3	may2014	Pathogenic
NAGS	Hyperammonemia, type III	8	1	may2014	Pathogenic
AR	Androgen insensitivity, complete	62	9	may2014	Pathogenic
KCNT1	Early infantile epileptic encephalopathy 14	10	2	may2014	Pathogenic
MLC1	Megalencephalic leukoencephalopathy with subc	27	2	may2014	Pathogenic
OFD1	Oral-facial-digital syndrome	120	6	may2014	Pathogenic
APRT	Aprt deficiency	20	7	may2014	Pathogenic
GYPC	DH BLOOD GROUP	8	8	may2014	Pathogenic
L2HGDH	L-2-hydroxyglutaric aciduria	7	1	may2014	Pathogenic
OPCML	Lung cancer	30	5	may2014	Uncertain significance
COL22A1	Malignant melanoma	8	1	may2014	not provided
SLC4A1	Spherocytosis type 4	42	16	may2014	Pathogenic
SLC4A3	not provided	8	2	may2014	Uncertain significance
SLC4A2	not provided	13	1	may2014	Uncertain significance
DCTN1	Perry syndrome	12	4	may2014	Pathogenic
ASPA	Spongy degeneration of central nervous system	15	4	may2014	Pathogenic
CIITA	not provided	36	4	may2014	not provided
MXRA5	Malignant melanoma	6	1	may2014	not provided
BPHL	Developmental Delay and additional significan	7	4	may2014	Pathogenic
UBIAD1	Schnyder crystalline corneal dystrophy	10	1	may2014	Pathogenic
A2ML1	not provided	9	2	may2014	not provided
LDLRAP1	Hypercholesterolemia, autosomal recessive	9	1	may2014	Pathogenic
G6PC	Glycogen storage disease type 1A	26	3	may2014	Pathogenic
IGSF1	Hypothyroidism, central, and testicular enlar	10	3	may2014	Pathogenic
MYOT	Myotilinopathy	14	5	may2014	Pathogenic
CTNNB1	Pilomatricoma, somatic	27	10	may2014	other
MYOC	Primary open angle glaucoma juvenile onset 1	18	4	may2014	Pathogenic
NHS	not provided	30	7	may2014	Pathogenic
NOS1	Malignant melanoma	9	4	may2014	not provided
ITGB3	Glanzmanns thrombasthenia	28	10	may2014	Pathogenic
ITGB2	Leukocyte adhesion deficiency type 1	44	4	may2014	Pathogenic
ITGB4	Epidermolysis bullosa with pyloric atresia	16	4	may2014	Pathogenic
MYO6	AllHighlyPenetrant	47	6	may2014	Benign
AICDA	Immunodeficiency with hyper IgM type 2	16	2	may2014	Pathogenic
ZFPM2	Double outlet right ventricle	14	5	may2014	Pathogenic
MAT1A	Methionine adenosyltransferase deficiency, au	11	2	may2014	Pathogenic
GCM2	not provided	14	3	may2014	Uncertain significance
LBR	Pelger-Huët anomaly	14	4	may2014	Pathogenic
SLC12A1	not provided	15	3	may2014	Uncertain significance
SLC12A3	Familial hypokalemia-hypomagnesemia	22	2	may2014	Pathogenic
FGG	Afibrinogenemia, congenital	22	20	may2014	other
FGA	Familial visceral amyloidosis, Ostertag type	27	21	may2014	other
EXT2	Hereditary multiple exostoses, type II	12	5	may2014	Pathogenic
EXT1	Multiple congenital exostosis	15	6	may2014	Pathogenic
ALDH5A1	Succinate-semialdehyde dehydrogenase deficien	7	2	may2014	Pathogenic
SLC11A2	Hypochromic microcytic anemia with iron overl	6	2	may2014	Pathogenic
PHKG2	Glycogen storage disease IXc	7	1	may2014	Pathogenic
BFSP1	Coloboma	6	5	may2014	Uncertain significance
TUBB2B	Polymicrogyria, asymmetric	9	2	may2014	Pathogenic
RNASEH2A	Aicardi Goutieres syndrome 4	12	1	may2014	Pathogenic
MAOA	AllHighlyPenetrant	6	5	may2014	Pathogenic
MUT	METHYLMALONIC ACIDURIA, mut(0) TYPE	25	4	may2014	Pathogenic
AHI1	Joubert syndrome 3	16	4	may2014	Pathogenic
CHAT	Familial infantile myasthenia	19	6	may2014	Pathogenic
MESP2	Spondylocostal dysostosis 2	10	1	may2014	Pathogenic
GABRA1	Malignant melanoma	11	6	may2014	Pathogenic
GABRA2	Lung cancer	10	3	may2014	Uncertain significance
SNCAIP	Malignant melanoma	7	2	may2014	not provided
GRIA3	Mental retardation, X-linked, syndromic, wu t	8	4	may2014	Pathogenic
ASL	not provided	25	4	may2014	Pathogenic
GRIA1	Malignant melanoma	9	2	may2014	not provided
COL5A2	Malignant melanoma	6	3	may2014	Pathogenic
COL5A3	Malignant melanoma	6	1	may2014	not provided
COL5A1	Ehlers-Danlos syndrome, type 1	22	5	may2014	Pathogenic
LAMP2	AllHighlyPenetrant	52	4	may2014	Pathogenic
ALDH2	Acute alcohol sensitivity	6	6	may2014	risk factor
NEU1	Sialidosis, type II	18	3	may2014	Pathogenic
SCN9A	Primary erythromelalgia	47	9	may2014	Pathogenic
ASAH1	Farbers lipogranulomatosis	9	2	may2014	Pathogenic
ABCB7	Developmental Delay and additional significan	20	7	may2014	Pathogenic
ABCB6	Langereis blood group	13	5	may2014	Pathogenic
ABCB5	Malignant melanoma	7	1	may2014	not provided
ABCB4	Cholestasis, intrahepatic, of pregnancy 3	20	4	may2014	Pathogenic
MT-CO1	Familial colorectal cancer	13	8	may2014	Pathogenic
SLC30A8	Lung cancer	8	3	may2014	Uncertain significance
SNRNP200	Malignant melanoma	9	4	may2014	not provided
SPEF2	Malignant melanoma	6	1	may2014	not provided
CETP	Hyperalphalipoproteinemia	8	3	may2014	Pathogenic
RSPO4	Anonychia	8	1	may2014	Pathogenic
DHODH	Miller syndrome	9	1	may2014	Pathogenic
KCNV2	Retinal cone dystrophy 3B	22	5	may2014	Pathogenic
PLCB2	Malignant melanoma	6	1	may2014	not provided
TRPM8	Malignant melanoma	6	1	may2014	not provided
TRPM4	Progressive familial heart block type 1B	8	2	may2014	Pathogenic
TRPM6	Hypomagnesemia 1, intestinal	19	4	may2014	Pathogenic
TRPM1	Congenital stationary night blindness, type 1	15	5	may2014	Pathogenic
TUBB3	Fibrosis of extraocular muscles, congenital, 	9	2	may2014	Pathogenic
FAN1	Interstitial nephritis, karyomegalic	9	2	may2014	Pathogenic
HERC2	Malignant melanoma	13	4	may2014	not provided
APTX	Adult onset ataxia with oculomotor apraxia	9	1	may2014	Pathogenic
CCR5	Congenital human immunodeficiency virus	13	10	may2014	Pathogenic
CCR6	Developmental Delay and additional significan	11	5	may2014	Pathogenic
RAF1	AllHighlyPenetrant	58	9	may2014	Pathogenic
HAX1	Severe congenital neutropenia 3, autosomal re	12	3	may2014	Pathogenic
LRP2	Donnai Barrow syndrome	28	3	may2014	Pathogenic
PORCN	Focal dermal hypoplasia	8	3	may2014	Pathogenic
LRP1	Malignant melanoma	6	3	may2014	not provided
LRP5	Osteoporosis with pseudoglioma	43	12	may2014	Pathogenic
STIM1	Myopathy with tubular aggregates	7	2	may2014	Pathogenic
ANTXR1	Odontotrichomelic syndrome	8	4	may2014	Pathogenic
ANTXR2	Hyaline fibromatosis syndrome	9	2	may2014	Pathogenic
C8A	Malignant melanoma	11	5	may2014	not provided
C8B	Complement component 8 deficiency type 2	8	2	may2014	Pathogenic
PTPN22	Diabetes mellitus, insulin-dependent, suscept	7	6	may2014	risk factor
SERPINI1	Familial encephalopathy with neuroserpin incl	6	2	may2014	Pathogenic
ESRRG	Lung cancer	20	4	may2014	Uncertain significance
KMT2D	not provided	133	5	may2014	Uncertain significance
CYP4V2	Bietti crystalline corneoretinal dystrophy	36	3	may2014	Pathogenic
MAPT	not provided	90	7	may2014	not provided
ASB10	Glaucoma 1, open angle, F	52	2	may2014	not provided
GSS	Gluthathione synthetase deficiency	8	3	may2014	Pathogenic
ASB15	Malignant melanoma	7	2	may2014	not provided
DHCR7	Smith-Lemli-Opitz syndrome	54	5	may2014	Pathogenic
CASP10	Autoimmune lymphoproliferative syndrome, type	11	4	may2014	other
AFG3L2	Spinocerebellar ataxia 28	13	2	may2014	Pathogenic
NNT	Glucocorticoid deficiency 4	6	1	may2014	Pathogenic
CD163L1	Malignant melanoma	8	1	may2014	not provided
CACNA2D4	not provided	15	5	may2014	not provided
TNF	Malaria, cerebral, susceptibility to	13	11	may2014	risk factor
PDHX	Pyruvate dehydrogenase e3-binding protein def	10	1	may2014	Pathogenic
PIK3R1	SHORT syndrome	6	2	may2014	Pathogenic
FAM83H	Amelogenesis imperfecta, hypocalcification ty	17	4	may2014	Pathogenic
PTPRN2	Lung cancer	21	5	may2014	Uncertain significance
FAM111A	Gracile bone dysplasia	6	2	may2014	Pathogenic
IDS	Mucopolysaccharidosis, MPS-II	31	8	may2014	Pathogenic
TLR6	not provided	7	2	may2014	not provided
SORL1	Malignant melanoma	9	2	may2014	not provided
ARMC5	Malignant melanoma	6	1	may2014	not provided
REEP1	Spastic paraplegia 31, autosomal dominant	6	2	may2014	Pathogenic
DLC1	Lung cancer	11	5	may2014	Uncertain significance
CECR1	Polyarteritis nodosa	10	2	may2014	Pathogenic
CHRNA4	Tobacco use disorder	67	8	may2014	not provided
CHRNA7	Developmental Delay and additional significan	50	17	may2014	Pathogenic
CHRNA1	Myasthenic syndrome, congenital, fast-channel	18	4	may2014	Pathogenic
CEP152	Seckel syndrome 5	12	4	may2014	Pathogenic
DICER1	Pleuropulmonary blastoma	14	4	may2014	Pathogenic
ANKRD1	AllHighlyPenetrant	14	1	may2014	Likely benign
GLI2	Holoprosencephaly 9	16	4	may2014	Pathogenic
GLI3	Pallister-Hall syndrome	51	9	may2014	Pathogenic
GLI1	Malignant melanoma	6	1	may2014	not provided
FSHR	Ovarian dysgenesis 1	27	5	may2014	Pathogenic
